Hersteller;Produktname;kategorie;artikelnummer;artikel id;URL;produkttyp;durchmesser;rauchrohr durchmesser;isActive;farbe korpus-118
Austroflamm;Austroflamm Fynn Xtra 2.0 Kaminofen Stahl Schwarz;Kaminöfen 6 bis 7 kW;071101_1;13834;/austroflamm-fynn-xtra-20-kaminofen-stahl-schwarz;"[""Kaminofen""]";;150;1;"[""Schwarz""]"
Austroflamm;Austroflamm Fynn Xtra 2.0 Kaminofen Stahl schwarz / Keramik Rille Weiß;Kaminöfen 6 bis 7 kW;071101_8;13834;/austroflamm-fynn-xtra-20-kaminofen-stahl-schwarz-keramik-rille-weiss;"[""Kaminofen""]";;150;1;"[""Schwarz""]"
Austroflamm;Austroflamm Fynn Xtra 2.0 Kaminofen Stahl schwarz / Keramik Rille Mondstein;Kaminöfen 6 bis 7 kW;071101_6;13834;/austroflamm-fynn-xtra-20-kaminofen-stahl-schwarz-keramik-rille-mondstein;"[""Kaminofen""]";;150;1;
Austroflamm;Austroflamm Fynn Xtra 2.0 Kaminofen Stahl Schwarz / Keramik Schmelzweiß;Kaminöfen 6 bis 7 kW;071101_7;13834;/austroflamm-fynn-xtra-20-kaminofen-stahl-schwarz-keramik-schmelzweiss;"[""Kaminofen""]";;150;1;
Austroflamm;Austroflamm Fynn Xtra 2.0 Kaminofen Altgrün LIMITED EDITION;Kaminöfen 6 bis 7 kW;071101_10;13834;/austroflamm-fynn-xtra-20-kaminofen-altgruen-limited-edition;"[""Kaminofen""]";;150;1;"[""Schwarz""]"
Austroflamm;Austroflamm Heidi Back 2.0 Kaminofen Stahl Gussgrau Rauchabgang hinten;Kaminöfen 6 bis 7 kW;076101_2;13836;/austroflamm-heidi-back-20-kaminofen-stahl-gussgrau-rauchabgang-hinten;"[""Kaminofen""]";;130;1;"[""Grau""]"
Austroflamm;Austroflamm Heidi Back 2.0 Kaminofen Stahl Gussgrau Rauchabgang oben;Kaminöfen 6 bis 7 kW;076101_1;13836;/austroflamm-heidi-back-20-kaminofen-stahl-gussgrau-rauchabgang-oben;"[""Kaminofen""]";;130;1;"[""Grau""]"
Austroflamm;Austroflamm Mr. Wu Brikettofen Stahl Schwarz;Kaminöfen bis 5 kW;080001_1;13837;/austroflamm-mr-wu-kaminofen-stahl-schwarz;"[""Kaminofen""]";;130;0;"[""Schwarz""]"
Austroflamm;Austroflamm Mr. Wu Brikettofen Stahl Schwarz / Keramikfront Rille Schwarz;Kaminöfen bis 5 kW;080001_4;13837;/austroflamm-mr-wu-kaminofen-stahl-schwarz-keramikfront-rille-schwarz;"[""Kaminofen""]";;130;1;"[""Schwarz""]"
Austroflamm;Austroflamm Mr. Wu Brikettofen Stahl Schwarz / Glasfront;Kaminöfen bis 5 kW;080001_2;13837;/austroflamm-mr-wu-kaminofen-stahl-schwarz-glasfront;"[""Kaminofen""]";;130;1;"[""Schwarz""]"
Austroflamm;Austroflamm Cody Kaminofen Stahl Schwarz;Kaminöfen 8 bis 9 kW;083001_1;13838;/austroflamm-cody-kaminofen-stahl-schwarz;"[""Kaminofen""]";;130;1;"[""Schwarz""]"
Austroflamm;Austroflamm Cody Kaminofen Keramik Bright White;Kaminöfen 8 bis 9 kW;083001_3;13838;/austroflamm-cody-kaminofen-keramik-bright-white;"[""Kaminofen""]";;130;1;"[""Wei\u00df""]"
Austroflamm;Austroflamm Cody Kaminofen Keramik Dark Anthracite;Kaminöfen 8 bis 9 kW;083001_2;13838;/austroflamm-cody-kaminofen-keramik-dark-anthracite;"[""Kaminofen""]";;130;1;"[""Schwarz"",""Grau""]"
Austroflamm;Austroflamm Sina Xtra Kaminofen Stahl gussgrau;Kaminöfen 6 bis 7 kW;084001_2;13839;/austroflamm-sina-xtra-kaminofen-stahl-gussgrau;"[""Kaminofen""]";;130;1;"[""Schwarz""]"
Austroflamm;Austroflamm Sina Kaminofen Stahl gussgrau;Kaminöfen 6 bis 7 kW;084001_1;13839;/austroflamm-sina-kaminofen-stahl-gussgrau;"[""Kaminofen""]";;130;1;"[""Schwarz""]"
Austroflamm;Austroflamm Clou compact Cook Kaminofen Stahl gussgrau, RR hinten;Kaminöfen 6 bis 7 kW;087001_2;13840;/austroflamm-clou-compact-cook-kaminofen-stahl-gussgrau-rr-hinten;"[""Kaminofen""]";;130;1;"[""Schwarz""]"
Austroflamm;Austroflamm Clou compact Cook Kaminofen Stahl gussgrau, RR oben;Kaminöfen 6 bis 7 kW;087001_1;13840;/austroflamm-clou-compact-cook-kaminofen-stahl-gussgrau;"[""Kaminofen""]";;130;1;"[""Schwarz""]"
Watts Industries;3-Wege-Mischer mit Stellmotor DN25, 1 Zoll, Kvs 12,0;Anschlusskomponenten;10027993;13844;/3-wege-mischer-mit-stellmotor-dn25-1-zoll-kvs-120;;;;1;
Watts Industries;3-Wege-Mischer mit Stellmotor DN25, 1 Zoll, Kvs 8,0;Anschlusskomponenten;10027992;13844;/3-wege-mischer-mit-stellmotor-dn25-1-zoll-kvs-80;;;;1;
Watts Industries;Heizkreisverteiler VA05 Watts, für Verteilerschrank VSU-2;Heizkreisverteiler;10029005;13845;/heizkreisverteiler-va05-watts-fuer-verteilerschrank-vsu-2;;;;1;
Watts Industries;Heizkreisverteiler VA11 Watts, für Verteilerschrank VSU-4;Heizkreisverteiler;10029011;13845;/heizkreisverteiler-va11-watts-fuer-verteilerschrank-vsu-4;;;;0;
Watts Industries;Heizkreisverteiler VA07 Watts, für Verteilerschrank VSU-3;Heizkreisverteiler;10029007;13845;/heizkreisverteiler-va07-watts-fuer-verteilerschrank-vsu-3;;;;1;
Watts Industries;Heizkreisverteiler VA12 Watts, für Verteilerschrank VSU-4;Heizkreisverteiler;10029012;13845;/heizkreisverteiler-va12-watts-fuer-verteilerschrank-vsu-4;;;;1;
Watts Industries;Heizkreisverteiler VA02 Watts, für Verteilerschrank VSU-1;Heizkreisverteiler;10029002;13845;/heizkreisverteiler-va02-watts-fuer-verteilerschrank-vsu-1;;;;1;
Watts Industries;Heizkreisverteiler VA04 Watts, für Verteilerschrank VSU-1;Heizkreisverteiler;10029004;13845;/heizkreisverteiler-va04-watts-fuer-verteilerschrank-vsu-1;;;;0;
Watts Industries;Heizkreisverteiler VA09 Watts, für Verteilerschrank VSU-3;Heizkreisverteiler;10029009;13845;/heizkreisverteiler-va09-watts-fuer-verteilerschrank-vsu-3;;;;1;
Watts Industries;Heizkreisverteiler VA06 Watts, für Verteilerschrank VSU-2;Heizkreisverteiler;10029006;13845;/heizkreisverteiler-va06-watts-fuer-verteilerschrank-vsu-2;;;;1;
Watts Industries;Heizkreisverteiler VA08 Watts, für Verteilerschrank VSU-3;Heizkreisverteiler;10029008;13845;/heizkreisverteiler-va08-watts-fuer-verteilerschrank-vsu-3;;;;1;
Watts Industries;Watts 100 Stück Stellantriebe / Ventilantriebe 22CX für Heizkreisverteiler, passend für Ventilart Heimeier;Zubehör für Heizkreisverteiler;KS0431;13846;/watts-100-stueck-stellantriebe-ventilantriebe-22cx-fuer-heizkreisverteiler-passend-fuer-ventilart-heimeier;;;;1;
Watts Industries;Watts 10 Stück Stellantriebe / Ventilantriebe 22CX für Heizkreisverteiler, passend für Ventilart Heimeier;Zubehör für Heizkreisverteiler;KS0429;13846;/watts-10-stueck-stellantriebe-ventilantriebe-22cx-fuer-heizkreisverteiler-passend-fuer-ventilart-heimeier;;;;1;
Watts Industries;Watts 50 Stück Stellantriebe / Ventilantriebe 22CX für Heizkreisverteiler, passend für Ventilart Heimeier;Zubehör für Heizkreisverteiler;KS0430;13846;/watts-50-stueck-stellantriebe-ventilantriebe-22cx-fuer-heizkreisverteiler-passend-fuer-ventilart-heimeier;;;;1;
Watts Industries;Watts Stellantrieb / Ventilantrieb 22CX für Heizkreisverteiler, passend für Ventilart Heimeier;Zubehör für Heizkreisverteiler;10029671;13846;/watts-stellantrieb-ventilantrieb-22cx-fuer-heizkreisverteiler-passend-fuer-ventilart-heimeier;;;;1;
Watts Industries;Watts 5 Stück Stellantriebe / Ventilantriebe 22CX für Heizkreisverteiler, passend für Ventilart Heimeier;Zubehör für Heizkreisverteiler;KS0428;13846;/watts-5-stueck-stellantriebe-ventilantriebe-22cx-fuer-heizkreisverteiler-passend-fuer-ventilart-heimeier;;;;1;
Axtschlag;Axtschlag Wood Smoking Chips Eiche 1 kg;Räucherchips/Räucherspäne;100G00M0500V;13847;/axtschlag-wood-smoking-chips-eiche-1-kg;;;;1;
Axtschlag;Axtschlag Wood Smoking Chips Apfel 1 kg;Räucherchips/Räucherspäne;100G00M0300V;13847;/axtschlag-wood-smoking-chips-apfel-1-kg;;;;1;
Axtschlag;Axtschlag Wood Smoking Chips Erle 1 kg;Räucherchips/Räucherspäne;100G00M0600V;13847;/axtschlag-wood-smoking-chips-erle-1-kg;;;;1;
Axtschlag;Axtschlag Wood Smoking Chips Buche 1 kg;Räucherchips/Räucherspäne;100G00M0100V;13847;/axtschlag-wood-smoking-chips-buche-1-kg;;;;1;
Axtschlag;Axtschlag Wood Smoking Chips Hickory 1 kg;Räucherchips/Räucherspäne;100G00M0800V;13847;/axtschlag-wood-smoking-chips-hickory-1-kg;;;;1;
Axtschlag;Axtschlag Wood Smoking Chips Kirsche 1 kg;Räucherchips/Räucherspäne;100G00M0000V;13847;/axtschlag-wood-smoking-chips-kirsche-1-kg;;;;1;
Axtschlag;Axtschlag Wood Smoking Chips Whisky-Eiche 240 g;Räucherchips/Räucherspäne;100G00M0902V;13848;/axtschlag-wood-smoking-chips-whisky-eiche-240-g;;;;0;
Axtschlag;Axtschlag Wood Smoking Chips Hickory 240 g;Räucherchips/Räucherspäne;100G00M0802V;13848;/axtschlag-wood-smoking-chips-hickory-240-g;;;;1;
Axtschlag;Axtschlag Wood Smoking Chips Buche 240 g;Räucherchips/Räucherspäne;100G00M0102V;13848;/axtschlag-wood-smoking-chips-buche-240-g;;;;1;
Axtschlag;Axtschlag Wood Smoking Chips Devil´s Smoke 1 kg;Räucherchips/Räucherspäne;100G00M1500V;13849;/axtschlag-wood-smoking-chips-devils-smoke-1-kg;;;;1;
Axtschlag;Axtschlag Wood Smoking Chips Wein-Eiche 1 kg;Räucherchips/Räucherspäne;100G00M1100V;13849;/axtschlag-wood-smoking-chips-wein-eiche-1-kg;;;;1;
Axtschlag;Axtschlag Wood Smoking Chips Bier-Eiche 1 kg;Räucherchips/Räucherspäne;100G00M1000V;13849;/axtschlag-wood-smoking-chips-bier-eiche-1-kg;;;;1;
Axtschlag;Axtschlag Wood Smoking Chips Whisky-Eiche 1 kg;Räucherchips/Räucherspäne;100G00M0900V;13849;/axtschlag-wood-smoking-chips-whisky-eiche-1-kg;;;;1;
Axtschlag;Axtschlag Sawdust Hickory 1 kg;Räuchermehl;100G01M0800V;13850;/axtschlag-sawdust-hickory-1-kg;;;;1;
Axtschlag;Axtschlag Sawdust Buche 1 kg;Räuchermehl;100G01M0100V;13850;/axtschlag-sawdust-buche-1-kg;;;;1;
Axtschlag;Axtschlag Sawdust Eiche 1 kg;Räuchermehl;100G01M0500V;13850;/axtschlag-sawdust-eiche-1-kg;;;;1;
Axtschlag;Axtschlag Sawdust Kirsche 1 kg;Räuchermehl;100G01M0000V;13850;/axtschlag-sawdust-kirsche-1-kg;;;;1;
Axtschlag;Axtschlag Wood Plank Kirsche 3er Set;Grillplanken und Grillpapier;100G02M0000V;13851;/axtschlag-wood-plank-kirsche-3er-set;;;;1;
Axtschlag;Axtschlag Wood Plank Ahorn 3er Set;Grillplanken und Grillpapier;100G02M2300V;13851;/axtschlag-wood-plank-ahorn-3er-set;;;;1;
Axtschlag;Axtschlag Wood Plank Erle 3er Set;Grillplanken und Grillpapier;100G02M0600V;13851;/axtschlag-wood-plank-erle-3er-set;;;;1;
Axtschlag;Axtschlag Wood Plank Rotzeder 3er Set;Grillplanken und Grillpapier;100G02M1200V;13851;/axtschlag-wood-plank-rotzeder-3er-set;;;;1;
Axtschlag;Axtschlag Single Used Wood Planks Hickory 4er-Set;Grillplanken und Grillpapier;100G02M0802V;13852;/axtschlag-single-used-wood-planks-hickory-4er-set;;;;1;
Axtschlag;Axtschlag Single Used Wood Planks Kirsche 4er-Set;Grillplanken und Grillpapier;100G02M0002V;13852;/axtschlag-single-used-wood-planks-kirsche-4er-set;;;;1;
Axtschlag;Axtschlag Wood Plank Rotzeder XL 2er Set;Grillplanken und Grillpapier;100G02M1208V;13853;/axtschlag-wood-plank-rotzeder-xl-2er-set;;;;1;
Axtschlag;Axtschlag Wood Plank Kirsche XL 2er Set 2022;Grillplanken und Grillpapier;100G02M0003V;13853;/axtschlag-wood-plank-kirsche-xl-2er-set-2022;;;;1;
Axtschlag;Axtschlag Wood Plank Erle XL 2er Set;Grillplanken und Grillpapier;100G02M0602V;13853;/axtschlag-wood-plank-erle-xl-2er-set;;;;1;
Axtschlag;Axtschlag Wood Papers Erle;Grillplanken und Grillpapier;100G03M0600V;13854;/axtschlag-wood-papers-erle;;;;0;
Axtschlag;Axtschlag Wood Papers Rotzeder;Grillplanken und Grillpapier;100G03M1200V;13854;/axtschlag-wood-papers-rotzeder;;;;1;
Axtschlag;Axtschlag Wood Papers Kirsche;Grillplanken und Grillpapier;100G03M0000V;13854;/axtschlag-wood-papers-kirsche;;;;1;
Axtschlag;Axtschlag Wood Chunks Eiche;Räucherholz;100G04M0500V;13855;/axtschlag-wood-chunks-eiche;;;;1;
Axtschlag;Axtschlag Wood Chunks Erle;Räucherholz;100G04M0600V;13855;/axtschlag-wood-chunks-erle;;;;1;
Axtschlag;Axtschlag Wood Chunks Hickory;Räucherholz;100G04M0800V;13855;/axtschlag-wood-chunks-hickory;;;;1;
Axtschlag;Axtschlag Wood Chunks Buche;Räucherholz;100G04M0100V;13855;/axtschlag-wood-chunks-buche;;;;1;
Axtschlag;Axtschlag Wood Chunks Kirsche;Räucherholz;100G04M0000V;13855;/axtschlag-wood-chunks-kirsche;;;;1;
Axtschlag;Axtschlag Smoker Wood Buche;Räucherholz;100G05M0100V;13856;/axtschlag-smoker-wood-buche;;;;1;
Axtschlag;Axtschlag Smoker Wood Apfel;Räucherholz;100G05M0300V;13856;/axtschlag-smoker-wood-apfel;;;;0;
Axtschlag;Axtschlag Smoker Wood Eiche;Räucherholz;100G05M0500V;13856;/axtschlag-smoker-wood-eiche;;;;1;
Axtschlag;Axtschlag Smoker Wood Kirsche;Räucherholz;100G05M0000V;13856;/axtschlag-smoker-wood-kirsche;;;;1;
Axtschlag;Axtschlag Cut & Decor S Schneid- und Anrichtbrett Kirschholz;Küchenhelfer;100G08M0001V;13857;/axtschlag-cut-decor-s-schneid-und-anrichtbrett-kirschholz;;;;1;
Axtschlag;Axtschlag Cut & Decor XXL Schneid- und Filetierbrett Kirschholz;Küchenhelfer;100G08M0000V;13857;/axtschlag-cut-decor-xxl-schneid-und-filetierbrett-kirschholz;;;;1;
Axtschlag;Axtschlag Smoked Spices Geräucherter Schwarzer Pfeffer 80 g Dose;Pfeffer und Salz;100G34M2251V;13858;/axtschlag-smoked-spices-geraeucherter-schwarzer-pfeffer-80-g-dose;"[""Gew\u00fcrz""]";;;1;
Axtschlag;Axtschlag Smoked Spices Räuchersalz Hickory 150 g Dose;Pfeffer und Salz;100G34M2250V;13858;/axtschlag-smoked-spices-raeuchersalz-hickory-150-g-dose;"[""Gew\u00fcrz""]";;;1;
Axtschlag;Axtschlag Smoked Spices Geräucherter Rohrzucker 150 g Dose;Pfeffer und Salz;100G34M2252V;13858;/axtschlag-smoked-spices-geraeucherter-rohrzucker-150-g-dose;"[""Gew\u00fcrz""]";;;1;
Axtschlag;Axtschlag Smoked BBQ Rub Classic 140 g Dose;Rubs und Marinaden;100G34M2550V;13859;/axtschlag-smoked-bbq-rub-classic-140-g-dose;"[""Rub"",""Gew\u00fcrz""]";;;0;
Axtschlag;Axtschlag Smoked BBQ Rub Pulled Pork 140 g Dose;Rubs und Marinaden;100G34M2555V;13859;/axtschlag-smoked-bbq-rub-pulled-pork-140-g-dose;"[""Rub"",""Gew\u00fcrz""]";;;1;
Axtschlag;Axtschlag Smoked BBQ Rub Lachs 170 g Dose;Rubs und Marinaden;100G34M2554V;13859;/axtschlag-smoked-bbq-rub-lachs-170-g-dose;"[""Rub"",""Gew\u00fcrz""]";;;1;
Axtschlag;Axtschlag Smoked BBQ Rub Magic Dust 160 g Dose;Rubs und Marinaden;100G34M2551V;13859;/axtschlag-smoked-bbq-rub-magic-dust-160-g-dose;"[""Rub"",""Gew\u00fcrz""]";;;1;
DON MARCO'S BARBECUE;Don Marco´s Rub King Cacao 630 g;Rubs und Marinaden;101-013-630;13860;/don-marcos-rub-king-cacao-630-g;"[""Rub"",""Gew\u00fcrz""]";;;0;
DON MARCO'S BARBECUE;Don Marco´s Rub Carolina Mustard 630 g;Rubs und Marinaden;101-012-630;13860;/don-marcos-rub-carolina-mustard-630-g;"[""Rub"",""Gew\u00fcrz""]";;;1;
DON MARCO'S BARBECUE;Don Marco´s Rub Sombrero 630 g;Rubs und Marinaden;101-009-630;13860;/don-marcos-rub-sombrero-630-g;"[""Rub"",""Gew\u00fcrz""]";;;1;
DON MARCO'S BARBECUE;Don Marco´s Rub Mafia Coffee 630 g;Rubs und Marinaden;101-008-630;13860;/don-marcos-rub-mafia-coffee-630-g;"[""Rub"",""Gew\u00fcrz""]";;;1;
DON MARCO'S BARBECUE;Don Marco´s Rub Crazy Chicken 630 g;Rubs und Marinaden;101-007-630;13860;/don-marcos-rub-crazy-chicken-630-g;"[""Rub"",""Gew\u00fcrz""]";;;1;
DON MARCO'S BARBECUE;Don Marco´s Rub Cherry Bomb 630 g;Rubs und Marinaden;101-005-630;13860;/don-marcos-rub-cherry-bomb-630-g;"[""Rub"",""Gew\u00fcrz""]";;;1;
DON MARCO'S BARBECUE;Don Marco´s Rub Texas Style 630 g;Rubs und Marinaden;101-003-630;13860;/don-marcos-rub-texas-style-630-g;"[""Rub"",""Gew\u00fcrz""]";;;1;
DON MARCO'S BARBECUE;Don Marco´s Rub Wonder Green 450 g;Rubs und Marinaden;101-011-450;13860;/don-marcos-rub-wonder-green-450-g;"[""Rub"",""Gew\u00fcrz""]";;;1;
DON MARCO'S BARBECUE;Don Marco´s Rub PigWing® Seasoning 630 g;Rubs und Marinaden;101-001-630;13860;/don-marcos-rub-pigwing-seasoning-630-g;"[""Rub"",""Gew\u00fcrz""]";;;1;
DON MARCO'S BARBECUE;Don Marco´s Rub Pork Powder 630 g;Rubs und Marinaden;101-002-630;13860;/don-marcos-rub-pork-powder-630-g;"[""Rub"",""Gew\u00fcrz""]";;;1;
DON MARCO'S BARBECUE;Don Marco´s Rub Happy Ending 630 g;Rubs und Marinaden;101-014-630;13860;/don-marcos-rub-happy-ending-630-g;"[""Rub"",""Gew\u00fcrz""]";;;1;
DON MARCO'S BARBECUE;Don Marco´s Rub Dancing Sirtaki 630 g;Rubs und Marinaden;101-010-630;13860;/don-marcos-rub-dancing-sirtaki-630-g;"[""Rub"",""Gew\u00fcrz""]";;;1;
DON MARCO'S BARBECUE;Don Marco´s Rub Crazy Chicken 220 g;Rubs und Marinaden;101-007-220;13861;/don-marcos-rub-crazy-chicken-220-g;"[""Rub"",""Gew\u00fcrz""]";;;0;
DON MARCO'S BARBECUE;Don Marco´s Rub PigWing® 220 g;Rubs und Marinaden;101-001-220;13861;/don-marcos-rub-pigwing-220-g;"[""Rub"",""Gew\u00fcrz""]";;;0;
DON MARCO'S BARBECUE;Don Marco´s Rub Texas 220 g;Rubs und Marinaden;101-003-220;13861;/don-marcos-rub-texas-220-g;"[""Rub"",""Gew\u00fcrz""]";;;0;
DON MARCO'S BARBECUE;Don Marco´s Rub Mafia Coffee 220 g;Rubs und Marinaden;101-008-220;13861;/don-marcos-rub-mafia-coffee-220-g;"[""Rub"",""Gew\u00fcrz""]";;;0;
DON MARCO'S BARBECUE;Don Marco´s Rub Wonder Green 150 g;Rubs und Marinaden;101-011-150;13861;/don-marcos-rub-wonder-green-150-g;"[""Rub"",""Gew\u00fcrz""]";;;0;
DON MARCO'S BARBECUE;Don Marco´s Rub Carolina Mustard 220 g;Rubs und Marinaden;101-012-220;13861;/don-marcos-rub-carolina-mustard-220-g;"[""Rub"",""Gew\u00fcrz""]";;;0;
DON MARCO'S BARBECUE;Don Marco´s Rub Dancing Sirtaki 220 g;Rubs und Marinaden;101-010-220;13861;/don-marcos-rub-dancing-sirtaki-220-g;"[""Rub"",""Gew\u00fcrz""]";;;1;
DON MARCO'S BARBECUE;Don Marco´s Rub Happy Ending 220 g;Rubs und Marinaden;101-014-220;13861;/don-marcos-rub-happy-ending-220-g;"[""Rub"",""Gew\u00fcrz""]";;;0;
DON MARCO'S BARBECUE;Don Marco´s Rub Cherry Bomb 220 g;Rubs und Marinaden;101-005-220;13861;/don-marcos-rub-cherry-bomb-220-g;"[""Rub"",""Gew\u00fcrz""]";;;0;
DON MARCO'S BARBECUE;Don Marco´s Rub BBQ Booster 220 g;Rubs und Marinaden;101-006-220;13861;/don-marcos-rub-bbq-booster-220-g;"[""Rub"",""Gew\u00fcrz""]";;;1;
DON MARCO'S BARBECUE;Don Marco´s Rub King Cacao 220 g;Rubs und Marinaden;101-013-220;13861;/don-marcos-rub-king-cacao-220-g;"[""Rub"",""Gew\u00fcrz""]";;;1;
DON MARCO'S BARBECUE;Don Marco´s Rub Pork Powder 220 g;Rubs und Marinaden;101-002-220;13861;/don-marcos-rub-pork-powder-220-g;"[""Rub"",""Gew\u00fcrz""]";;;1;
DON MARCO'S BARBECUE;Don Marco´s Rub Sombrero 220 g;Rubs und Marinaden;101-009-220;13861;/don-marcos-rub-sombrero-220-g;"[""Rub"",""Gew\u00fcrz""]";;;1;
DON MARCO'S BARBECUE;Don Marco´s Rub Chipotle Butter & Dip 220 g;Rubs und Marinaden;101-004-220;13861;/don-marcos-rub-chipotle-butter-dip-220-g;"[""Rub"",""Gew\u00fcrz""]";;;1;
Spartherm;Spartherm Varia 2Rh H2O Kamineinsatz wasserführend Eck;Wasserführende Kamineinsätze;1013296;13862;/spartherm-varia-2rh-h2o-kamineinsatz-wasserfuehrend-eck;"[""Kamineinsatz wassergef\u00fchrt""]";;180;1;
Spartherm;Spartherm Varia 2Lh H2O Kamineinsatz wasserführend Ecke;Wasserführende Kamineinsätze;1013287;13862;/spartherm-varia-2lh-h2o-kamineinsatz-wasserfuehrend-ecke;"[""Kamineinsatz wassergef\u00fchrt""]";;180;1;"[""Schwarz""]"
Spartherm;Spartherm Piko H2O wasserführender Kaminofen Nero;bis 10 kW;1019315;13863;/spartherm-piko-h2o-wasserfuehrender-kaminofen-nero;"[""Kaminofen wassergef\u00fchrt""]";;150;1;"[""Schwarz""]"
Spartherm;Spartherm Piko H2O wasserführender Kaminofen Perle;bis 10 kW;1019319;13863;/spartherm-piko-h2o-wasserfuehrender-kaminofen-perle;"[""Kaminofen wassergef\u00fchrt""]";;150;1;"[""Beige""]"
Spartherm;Spartherm Piko H2O wasserführender Kaminofen Titan;bis 10 kW;1054861;13863;/spartherm-piko-h2o-wasserfuehrender-kaminofen-titan;"[""Kaminofen wassergef\u00fchrt""]";;150;1;"[""Grau""]"
Spartherm;Spartherm Piko H2O wasserführender Kaminofen Weiß;bis 10 kW;1060364;13863;/spartherm-piko-h2o-wasserfuehrender-kaminofen-weiss;"[""Kaminofen wassergef\u00fchrt""]";;150;1;"[""Wei\u00df""]"
Spartherm;Spartherm Varia 2L-55h H2O Kamineinsatz wasserführend Ecke;Wasserführende Kamineinsätze;1020200;13864;/spartherm-varia-2l-55h-h2o-kamineinsatz-wasserfuehrend-ecke;"[""Kamineinsatz wassergef\u00fchrt""]";;180;1;
Spartherm;Spartherm Varia 2R-55h H2O Kamineinsatz wasserführend Ecke;Wasserführende Kamineinsätze;1020206;13864;/spartherm-varia-2r-55h-h2o-kamineinsatz-wasserfuehrend-ecke;"[""Kamineinsatz wassergef\u00fchrt""]";;180;1;
Spartherm;Spartherm DRU Lugo 80/2 Gas-Kamineinsatz rechts Ceraglas schwarz G25;Gaskamine;1021506;13865;/spartherm-dru-lugo-80-2-gas-kamineinsatz-rechts-ceraglas-schwarz-g25;"[""Gaseinsatz""]";;100;1;
Spartherm;Spartherm DRU Lugo 80/2 RCH Gas-Kamineinsatz G31 / Rechts / Schwarz;Gaskamine;1021504;13865;/spartherm-dru-lugo-80-2-rch-gas-kamineinsatz-g31-rechts-schwarz;"[""Gaseinsatz""]";;100;1;
Spartherm;Spartherm DRU Lugo 80/2 Gas-Kamineinsatz rechts Ceraglas schwarz G20;Gaskamine;1021505;13865;/spartherm-dru-lugo-80-2-gas-kamineinsatz-rechts-ceraglas-schwarz-g20;"[""Gaseinsatz""]";;100;1;
Spartherm;Spartherm DRU Lugo 80/2 RCH Gas-Kamineinsatz G20 / Rechts / Schwarz;Gaskamine;1021502;13865;/spartherm-dru-lugo-80-2-rch-gas-kamineinsatz-g20-rechts-schwarz;"[""Gaseinsatz""]";;100;1;
Spartherm;Spartherm DRU Lugo 80/2 Gas-Kaminofen links Ceraglas schwarz G20;Gaskamine;1021514;13865;/spartherm-dru-lugo-80-2-gas-kaminofen-links-ceraglas-schwarz-g20;"[""Gaseinsatz""]";;100;1;
Spartherm;Spartherm DRU Lugo 80/2 RCH Gas-Kamineinsatz G31 / Links / Schwarz;Gaskamine;1021513;13865;/spartherm-dru-lugo-80-2-rch-gas-kamineinsatz-g31-links-schwarz;"[""Gaseinsatz""]";;100;1;
Spartherm;Spartherm DRU Lugo 80/2 Gas-Kaminofen links Ceraglas schwarz G31;Gaskamine;1021516;13865;/spartherm-dru-lugo-80-2-gas-kaminofen-links-ceraglas-schwarz-g31;"[""Gaseinsatz""]";;100;1;
Spartherm;Spartherm DRU Lugo 80/2 RCH Gas-Kamineinsatz G20 / Links / Schwarz;Gaskamine;1021511;13865;/spartherm-dru-lugo-80-2-rch-gas-kamineinsatz-g20-links-schwarz;"[""Gaseinsatz""]";;100;1;
Spartherm;Spartherm DRU Lugo 80/2 RCH Gas-Kamineinsatz G25 / Rechts / Schwarz;Gaskamine;1021503;13865;/spartherm-dru-lugo-80-2-rch-gas-kamineinsatz-g25-rechts-schwarz;"[""Gaseinsatz""]";;100;1;
Spartherm;Spartherm DRU Lugo 80/2 RCH Gas-Kamineinsatz G25 / Links / Schwarz;Gaskamine;1021512;13865;/spartherm-dru-lugo-80-2-rch-gas-kamineinsatz-g25-links-schwarz;"[""Gaseinsatz""]";;100;1;
Spartherm;Spartherm DRU Lugo 80/2 Gas-Kamineinsatz rechts Ceraglas schwarz G31;Gaskamine;1021507;13865;/spartherm-dru-lugo-80-2-gas-kamineinsatz-rechts-ceraglas-schwarz-g31;"[""Gaseinsatz""]";;100;1;
Spartherm;Spartherm DRU Lugo 80/2 Gas-Kaminofen links Ceraglas schwarz G25;Gaskamine;1021515;13865;/spartherm-dru-lugo-80-2-gas-kaminofen-links-ceraglas-schwarz-g25;"[""Gaseinsatz""]";;100;1;
Spartherm;Spartherm DRU Lugo 80/3 Ceraglas schwarz Gas-Kamineinsatz G20;Gaskamine;1021523;13866;/spartherm-dru-lugo-80-3-ceraglas-schwarz-gas-kamineinsatz-g20;"[""Gaseinsatz""]";;100;1;
Spartherm;Spartherm DRU Lugo 80/3 Ceraglas schwarz Gas-Kamineinsatz G25;Gaskamine;1021524;13866;/spartherm-dru-lugo-80-3-cerglas-schwarz-gas-kamineinsatz-g25;"[""Gaseinsatz""]";;100;1;
Spartherm;Spartherm DRU Lugo 80/3 RCH Gas-Kamineinsatz G25 / Schwarz;Gaskamine;1021521;13866;/spartherm-dru-lugo-80-3-rch-gas-kamineinsatz-g25-schwarz;"[""Gaseinsatz""]";;100;1;
